alt,caption,shortCode,timestamp,type,url,videoDuration,videoUrl
,What is the best #nightclub in #nyc and #montauk !!!,CtRoCmjAe-T,2023-06-09T15:58:24.000Z,Video,https://www.instagram.com/p/CtRoCmjAe-T/,34.333,https://scontent.cdninstagram.com/o1/v/t16/f1/m82/724144DA80EA2FBD4D42EA0D2B398FB1_video_dashinit.mp4?efg=eyJxZV9ncm91cHMiOiJbXCJpZ193ZWJfZGVsaXZlcnlfdnRzX290ZlwiXSIsInZlbmNvZGVfdGFnIjoidnRzX3ZvZF91cmxnZW4uY2xpcHMuYzIuNzIwLmJhc2VsaW5lIn0&_nc_ht=scontent.cdninstagram.com&_nc_cat=102&vs=1980361312311965_3740788112&_nc_vs=HBksFQIYT2lnX3hwdl9yZWVsc19wZXJtYW5lbnRfcHJvZC83MjQxNDREQTgwRUEyRkJENEQ0MkVBMEQyQjM5OEZCMV92aWRlb19kYXNoaW5pdC5tcDQVAALIAQAVAhg6cGFzc3Rocm91Z2hfZXZlcnN0b3JlL0dBY25EeFdWcUFFMFVVc0NBTnM4X3ZRS2VNQnhicV9FQUFBRhUCAsgBACgAGAAbABUAACaSuISGqsjwQBUCKAJDMywXQEEqn752yLQYEmRhc2hfYmFzZWxpbmVfMV92MREAdf4HAA%3D%3D&_nc_rid=5441bd348a&ccb=9-4&oh=00_AYDMhhCku9K1Na1RE7ePhm3bpszCG0Che5zNMvZakAC9OA&oe=668C5EE1&_nc_sid=10d13b
,"Best of #nyc with @v.vegas, @taschibelt and Chris from @awakenewyorkclothing !!! #cityguide",CtURKonggl1,2023-06-10T16:46:42.000Z,Video,https://www.instagram.com/p/CtURKonggl1/,47.533,https://scontent.cdninstagram.com/o1/v/t16/f1/m82/164A4C87A0700A47474BEC08133616B3_video_dashinit.mp4?efg=eyJxZV9ncm91cHMiOiJbXCJpZ193ZWJfZGVsaXZlcnlfdnRzX290ZlwiXSIsInZlbmNvZGVfdGFnIjoidnRzX3ZvZF91cmxnZW4uY2xpcHMuYzIuNzIwLmJhc2VsaW5lIn0&_nc_ht=scontent.cdninstagram.com&_nc_cat=108&vs=6132492850201959_2197981932&_nc_vs=HBksFQIYT2lnX3hwdl9yZWVsc19wZXJtYW5lbnRfcHJvZC8xNjRBNEM4N0EwNzAwQTQ3NDc0QkVDMDgxMzM2MTZCM192aWRlb19kYXNoaW5pdC5tcDQVAALIAQAVAhg6cGFzc3Rocm91Z2hfZXZlcnN0b3JlL0dBV1NCaFZiSEswbkp2UUNBSmFLOGl0ckNoUmFicV9FQUFBRhUCAsgBACgAGAAbABUAACb6m7CWzonyPxUCKAJDMywXQEfEOVgQYk4YEmRhc2hfYmFzZWxpbmVfMV92MREAdf4HAA%3D%3D&_nc_rid=f757c7fe33&ccb=9-4&oh=00_AYDwH1GjNd-od1hg-FMtCq2WhKyYT-yk7EZkgIHv7hBgvg&oe=668C7F83&_nc_sid=10d13b
,Best of #paris with Paulina!!! #cityguide,CtPPwCZg7Tn,2023-06-08T17:48:56.000Z,Video,https://www.instagram.com/p/CtPPwCZg7Tn/,33.733,https://scontent.cdninstagram.com/o1/v/t16/f1/m82/DA42316754ACB23D39DDF360CBFEB9AF_video_dashinit.mp4?efg=eyJxZV9ncm91cHMiOiJbXCJpZ193ZWJfZGVsaXZlcnlfdnRzX290ZlwiXSIsInZlbmNvZGVfdGFnIjoidnRzX3ZvZF91cmxnZW4uY2xpcHMuYzIuNzIwLmJhc2VsaW5lIn0&_nc_ht=scontent.cdninstagram.com&_nc_cat=102&vs=676491927824102_3563118638&_nc_vs=HBksFQIYT2lnX3hwdl9yZWVsc19wZXJtYW5lbnRfcHJvZC9EQTQyMzE2NzU0QUNCMjNEMzlEREYzNjBDQkZFQjlBRl92aWRlb19kYXNoaW5pdC5tcDQVAALIAQAVAhg6cGFzc3Rocm91Z2hfZXZlcnN0b3JlL0dCRi1DaFgxa2dldU5fWUFBTC0ySks1WGQ2eEdicV9FQUFBRhUCAsgBACgAGAAbABUAACa2neq%2F%2BN7aQBUCKAJDMywXQEDd0vGp%2B%2BcYEmRhc2hfYmFzZWxpbmVfMV92MREAdf4HAA%3D%3D&_nc_rid=b9a9ca4691&ccb=9-4&oh=00_AYDvWwnaWQYXKgGWGzfceYCvMBTBihrJqInzpOYEQcVeQg&oe=668C4EBB&_nc_sid=10d13b
,"Best of #paris with Léa, Manon and Stella!!! #cityguide",Cs6orPGAomn,2023-05-31T17:45:13.000Z,Video,https://www.instagram.com/p/Cs6orPGAomn/,55.766,https://scontent.cdninstagram.com/o1/v/t16/f1/m82/8F4E9A22107C22FADC152A1089D0EAA5_video_dashinit.mp4?efg=eyJxZV9ncm91cHMiOiJbXCJpZ193ZWJfZGVsaXZlcnlfdnRzX290ZlwiXSIsInZlbmNvZGVfdGFnIjoidnRzX3ZvZF91cmxnZW4uY2xpcHMuYzEuNzIwLmJhc2VsaW5lIn0&_nc_ht=scontent.cdninstagram.com&_nc_cat=103&vs=941571270232506_409283522&_nc_vs=HBksFQIYT2lnX3hwdl9yZWVsc19wZXJtYW5lbnRfcHJvZC84RjRFOUEyMjEwN0MyMkZBREMxNTJBMTA4OUQwRUFBNV92aWRlb19kYXNoaW5pdC5tcDQVAALIAQAVAhg6cGFzc3Rocm91Z2hfZXZlcnN0b3JlL0dIUUY2UlNOSTc5a1g4WUFBQlJOTGI1Q3YzUVZicV9FQUFBRhUCAsgBACgAGAAbABUAACbWz5rww%2FThPxUCKAJDMywXQEviDEm6XjUYEmRhc2hfYmFzZWxpbmVfMV92MREAdf4HAA%3D%3D&_nc_rid=d95a0a1924&ccb=9-4&oh=00_AYDYPbbekl8zgAnRmvJ-Be5nZITJYD0rcj_h50ebpaZYSA&oe=668C6C28&_nc_sid=10d13b
,Best of #berlin with @jihoonkm !!! #cityguide,CtEvn5SAizI,2023-06-04T15:54:55.000Z,Video,https://www.instagram.com/p/CtEvn5SAizI/,52.5,https://scontent.cdninstagram.com/o1/v/t16/f1/m82/6B44DD05BFDD6CA55A667DCEA8C760BE_video_dashinit.mp4?efg=eyJxZV9ncm91cHMiOiJbXCJpZ193ZWJfZGVsaXZlcnlfdnRzX290ZlwiXSIsInZlbmNvZGVfdGFnIjoidnRzX3ZvZF91cmxnZW4uY2xpcHMuYzIuNzIwLmJhc2VsaW5lIn0&_nc_ht=scontent.cdninstagram.com&_nc_cat=111&vs=1314699759466817_2069025046&_nc_vs=HBksFQIYT2lnX3hwdl9yZWVsc19wZXJtYW5lbnRfcHJvZC82QjQ0REQwNUJGREQ2Q0E1NUE2NjdEQ0VBOEM3NjBCRV92aWRlb19kYXNoaW5pdC5tcDQVAALIAQAVAhg6cGFzc3Rocm91Z2hfZXZlcnN0b3JlL0dCWDItQlNkWEoyanFLa0RBRUdYb3g5QjRvOEpicV9FQUFBRhUCAsgBACgAGAAbABUAACb29aKXmsKhQBUCKAJDMywXQEpAAAAAAAAYEmRhc2hfYmFzZWxpbmVfMV92MREAdf4HAA%3D%3D&_nc_rid=5c4d625f35&ccb=9-4&oh=00_AYBAJ7KZjHujAOP4ULb7FiJWPO7P7_3kTy8k_hh1lcWEgw&oe=668C73B3&_nc_sid=10d13b
,Best of #paris with @louispisano !!! #cityguide,Cs9bLZPAgVL,2023-06-01T19:41:09.000Z,Video,https://www.instagram.com/p/Cs9bLZPAgVL/,44.1,https://scontent.cdninstagram.com/o1/v/t16/f1/m82/3A40A9E9E067CB81879B60233F12F39A_video_dashinit.mp4?efg=eyJxZV9ncm91cHMiOiJbXCJpZ193ZWJfZGVsaXZlcnlfdnRzX290ZlwiXSIsInZlbmNvZGVfdGFnIjoidnRzX3ZvZF91cmxnZW4uY2xpcHMuYzIuNzIwLmJhc2VsaW5lIn0&_nc_ht=scontent.cdninstagram.com&_nc_cat=105&vs=1299565884331506_2510800374&_nc_vs=HBksFQIYT2lnX3hwdl9yZWVsc19wZXJtYW5lbnRfcHJvZC8zQTQwQTlFOUUwNjdDQjgxODc5QjYwMjMzRjEyRjM5QV92aWRlb19kYXNoaW5pdC5tcDQVAALIAQAVAhg6cGFzc3Rocm91Z2hfZXZlcnN0b3JlL0dIeWs2QlNPZngxaF9Mc0FBTFBoTjkyLW5IRXBicV9FQUFBRhUCAsgBACgAGAAbABUAACaCiNaInrOfQBUCKAJDMywXQEYMzMzMzM0YEmRhc2hfYmFzZWxpbmVfMV92MREAdf4HAA%3D%3D&_nc_rid=d8e2c944e5&ccb=9-4&oh=00_AYCyw3M4ZBrctM_BzkIx8ux-I88yM20jF1Mwka2-ORHZBw&oe=668C64F3&_nc_sid=10d13b
,Best of #paris !!! #cityguide,CtAFOQxgGKM,2023-06-02T20:25:26.000Z,Video,https://www.instagram.com/p/CtAFOQxgGKM/,37.733,https://scontent.cdninstagram.com/o1/v/t16/f1/m82/C642814300F087E729994BB31BEA5B97_video_dashinit.mp4?efg=eyJxZV9ncm91cHMiOiJbXCJpZ193ZWJfZGVsaXZlcnlfdnRzX290ZlwiXSIsInZlbmNvZGVfdGFnIjoidnRzX3ZvZF91cmxnZW4uY2xpcHMuYzIuNzIwLmJhc2VsaW5lIn0&_nc_ht=scontent.cdninstagram.com&_nc_cat=100&vs=1244984196204610_1956615699&_nc_vs=HBksFQIYT2lnX3hwdl9yZWVsc19wZXJtYW5lbnRfcHJvZC9DNjQyODE0MzAwRjA4N0U3Mjk5OTRCQjMxQkVBNUI5N192aWRlb19kYXNoaW5pdC5tcDQVAALIAQAVAhg6cGFzc3Rocm91Z2hfZXZlcnN0b3JlL0dIT2hnQlJ0NDVaMFZMZ0RBSEtmdlc4NnFVdDdicV9FQUFBRhUCAsgBACgAGAAbABUAACbS6dOJqprHPxUCKAJDMywXQELd0vGp%2B%2BcYEmRhc2hfYmFzZWxpbmVfMV92MREAdf4HAA%3D%3D&_nc_rid=9126d06cb5&ccb=9-4&oh=00_AYDwfWFOsteY2ndcLdDwv_GHuuhyBkX5x8yBx4TIaPGsqA&oe=668C51C5&_nc_sid=10d13b
,Best of #berlin with Nir! #cityguide,CtCLQP2AMSg,2023-06-03T15:58:39.000Z,Video,https://www.instagram.com/p/CtCLQP2AMSg/,30.2,https://scontent.cdninstagram.com/o1/v/t16/f1/m82/3D415EC0D7CCA40E04C9B4A85F4AD094_video_dashinit.mp4?efg=eyJxZV9ncm91cHMiOiJbXCJpZ193ZWJfZGVsaXZlcnlfdnRzX290ZlwiXSIsInZlbmNvZGVfdGFnIjoidnRzX3ZvZF91cmxnZW4uY2xpcHMuYzIuNzIwLmJhc2VsaW5lIn0&_nc_ht=scontent.cdninstagram.com&_nc_cat=105&vs=285546220479925_303516704&_nc_vs=HBksFQIYT2lnX3hwdl9yZWVsc19wZXJtYW5lbnRfcHJvZC8zRDQxNUVDMEQ3Q0NBNDBFMDRDOUI0QTg1RjRBRDA5NF92aWRlb19kYXNoaW5pdC5tcDQVAALIAQAVAhg6cGFzc3Rocm91Z2hfZXZlcnN0b3JlL0dEVkV5aFFpNElDNVpfNEJBUFFwTDVhaTVxWm9icV9FQUFBRhUCAsgBACgAGAAbABUAACak7b%2BIiI7PPxUCKAJDMywXQD4zMzMzMzMYEmRhc2hfYmFzZWxpbmVfMV92MREAdf4HAA%3D%3D&_nc_rid=9786f55864&ccb=9-4&oh=00_AYDWYmvNwtnAxHj-_aoWMngUj0pdyGrcA06TUvTS2Ldncw&oe=668C79FD&_nc_sid=10d13b
,Best of #nyc with legendary model agent and musician @scottlipps !!! #cityguide,CstpoJygjSX,2023-05-26T16:39:47.000Z,Video,https://www.instagram.com/p/CstpoJygjSX/,27.2,https://scontent.cdninstagram.com/o1/v/t16/f1/m82/4846E9980565EC2123409BB52B22B2BA_video_dashinit.mp4?efg=eyJxZV9ncm91cHMiOiJbXCJpZ193ZWJfZGVsaXZlcnlfdnRzX290ZlwiXSIsInZlbmNvZGVfdGFnIjoidnRzX3ZvZF91cmxnZW4uY2xpcHMuYzIuNzIwLmJhc2VsaW5lIn0&_nc_ht=scontent.cdninstagram.com&_nc_cat=108&vs=804886901233364_1107252907&_nc_vs=HBksFQIYT2lnX3hwdl9yZWVsc19wZXJtYW5lbnRfcHJvZC80ODQ2RTk5ODA1NjVFQzIxMjM0MDlCQjUyQjIyQjJCQV92aWRlb19kYXNoaW5pdC5tcDQVAALIAQAVAhg6cGFzc3Rocm91Z2hfZXZlcnN0b3JlL0dDUzV6aFFZNjZkNmhlUUNBQXFFVnJWRWN6aGFicV9FQUFBRhUCAsgBACgAGAAbABUAACau3KOJlbjsPxUCKAJDMywXQDszMzMzMzMYEmRhc2hfYmFzZWxpbmVfMV92MREAdf4HAA%3D%3D&_nc_rid=c73798fb52&ccb=9-4&oh=00_AYB2m-T2YcY4wSNBHXPfaFKHijromgGjDb4S1uxqI88ePA&oe=668C4CA6&_nc_sid=10d13b
,Nobody asked but I like trivia and I LIKE YOU!,CsozI4aAQqz,2023-05-24T19:26:17.000Z,Video,https://www.instagram.com/p/CsozI4aAQqz/,63.2,https://scontent.cdninstagram.com/o1/v/t16/f1/m82/8245DE3FC6B1BDEA5BBC9A93CC47D0B4_video_dashinit.mp4?efg=eyJxZV9ncm91cHMiOiJbXCJpZ193ZWJfZGVsaXZlcnlfdnRzX290ZlwiXSIsInZlbmNvZGVfdGFnIjoidnRzX3ZvZF91cmxnZW4uY2xpcHMuYzIuNzIwLmJhc2VsaW5lIn0&_nc_ht=scontent.cdninstagram.com&_nc_cat=100&vs=1689955321472204_2334595193&_nc_vs=HBksFQIYT2lnX3hwdl9yZWVsc19wZXJtYW5lbnRfcHJvZC84MjQ1REUzRkM2QjFCREVBNUJCQzlBOTNDQzQ3RDBCNF92aWRlb19kYXNoaW5pdC5tcDQVAALIAQAVAhg6cGFzc3Rocm91Z2hfZXZlcnN0b3JlL0dJWEl5aFNwaVRrX0d4QUNBRDB4QWwwQ2FlQXlicV9FQUFBRhUCAsgBACgAGAAbABUAACbshd7J6%2FDDPxUCKAJDMywXQE%2BZmZmZmZoYEmRhc2hfYmFzZWxpbmVfMV92MREAdf4HAA%3D%3D&_nc_rid=a21a9e2078&ccb=9-4&oh=00_AYBqRTpOrK6smoSTyZgWGyX8VHDVTMZqW_byUBNjgvgE4A&oe=668C4EA2&_nc_sid=10d13b
,Don’t act like you’re in a #wesanderson film at @wnashville !!! @whotels #whotels #partner,CsbnRqiA5ej,2023-05-19T16:42:30.000Z,Video,https://www.instagram.com/p/CsbnRqiA5ej/,21.9,https://scontent.cdninstagram.com/o1/v/t16/f1/m82/5C4A0031BEA03D7108AB5DD05EA0238C_video_dashinit.mp4?efg=eyJxZV9ncm91cHMiOiJbXCJpZ193ZWJfZGVsaXZlcnlfdnRzX290ZlwiXSIsInZlbmNvZGVfdGFnIjoidnRzX3ZvZF91cmxnZW4uY2xpcHMuYzIuNzIwLmJhc2VsaW5lIn0&_nc_ht=scontent.cdninstagram.com&_nc_cat=106&vs=1481237878948885_1125606014&_nc_vs=HBksFQIYT2lnX3hwdl9yZWVsc19wZXJtYW5lbnRfcHJvZC81QzRBMDAzMUJFQTAzRDcxMDhBQjVERDA1RUEwMjM4Q192aWRlb19kYXNoaW5pdC5tcDQVAALIAQAVAhg6cGFzc3Rocm91Z2hfZXZlcnN0b3JlL0dNb193eFEzeXd0ZWx6VURBSkRYbVdqbWJDOXFicV9FQUFBRhUCAsgBACgAGAAbABUAACag3tfO7emZQBUCKAJDMywXQDXmZmZmZmYYEmRhc2hfYmFzZWxpbmVfMV92MREAdf4HAA%3D%3D&_nc_rid=596559efe0&ccb=9-4&oh=00_AYBHBestVTKgtHIHDZiSc2HhkRTAKGPlcQzJ3kqFCCtEaA&oe=668C6B63&_nc_sid=10d13b
,Guys being dudes,CsMwLZUg1SO,2023-05-13T21:59:40.000Z,Video,https://www.instagram.com/p/CsMwLZUg1SO/,15.4,https://scontent.cdninstagram.com/o1/v/t16/f1/m82/AD4E5406DD8D6CA4E06AAB8E170D61B9_video_dashinit.mp4?efg=eyJxZV9ncm91cHMiOiJbXCJpZ193ZWJfZGVsaXZlcnlfdnRzX290ZlwiXSIsInZlbmNvZGVfdGFnIjoidnRzX3ZvZF91cmxnZW4uY2xpcHMuYzIuNzIwLmJhc2VsaW5lIn0&_nc_ht=scontent.cdninstagram.com&_nc_cat=111&vs=787669176209919_788268605&_nc_vs=HBksFQIYT2lnX3hwdl9yZWVsc19wZXJtYW5lbnRfcHJvZC9BRDRFNTQwNkREOEQ2Q0E0RTA2QUFCOEUxNzBENjFCOV92aWRlb19kYXNoaW5pdC5tcDQVAALIAQAVAhg6cGFzc3Rocm91Z2hfZXZlcnN0b3JlL0dPYktxUlJ4eWVZRmZsMERBSEVBOTVTdWtBb1BicV9FQUFBRhUCAsgBACgAGAAbABUAACbo3b779ZnmPxUCKAJDMywXQC7MzMzMzM0YEmRhc2hfYmFzZWxpbmVfMV92MREAdf4HAA%3D%3D&_nc_rid=fd9f9ff9b7&ccb=9-4&oh=00_AYACkoVDcrV1vs0A3lVNsWKYtEFguzKZ_mPWULMGNOm9IA&oe=668C6DDF&_nc_sid=10d13b
,"Nobody asked but BEST OF #losangeles WITH @rainnwilson !!!!!! His new show #geographyofbliss premieres tomorrow on @peacock. So, I like Rainn and I LIKE YOU!",CsWmPz0AVdL,2023-05-17T17:48:06.000Z,Video,https://www.instagram.com/p/CsWmPz0AVdL/,48.233,https://scontent.cdninstagram.com/o1/v/t16/f1/m82/D341549D734B6CCDB13EAE5CA7824AAF_video_dashinit.mp4?efg=eyJxZV9ncm91cHMiOiJbXCJpZ193ZWJfZGVsaXZlcnlfdnRzX290ZlwiXSIsInZlbmNvZGVfdGFnIjoidnRzX3ZvZF91cmxnZW4uY2xpcHMuYzIuNzIwLmJhc2VsaW5lIn0&_nc_ht=scontent.cdninstagram.com&_nc_cat=103&vs=2409675039201713_868630305&_nc_vs=HBksFQIYT2lnX3hwdl9yZWVsc19wZXJtYW5lbnRfcHJvZC9EMzQxNTQ5RDczNEI2Q0NEQjEzRUFFNUNBNzgyNEFBRl92aWRlb19kYXNoaW5pdC5tcDQVAALIAQAVAhg6cGFzc3Rocm91Z2hfZXZlcnN0b3JlL0dNSDNyeFRLVjhxcmQ4WUJBQkRObmhHM0pUUmpicV9FQUFBRhUCAsgBACgAGAAbABUAACaWi8z7y9D0PxUCKAJDMywXQEgd0vGp%2B%2BcYEmRhc2hfYmFzZWxpbmVfMV92MREAdf4HAA%3D%3D&_nc_rid=0b21b313e0&ccb=9-4&oh=00_AYDA_hzAwWExJjHmgPQBmFeC1QTOKk65QfA2Yn348lgOMA&oe=668C7893&_nc_sid=10d13b
,Best of #sanfrancisco with @nicotheduffer !!! #cityguide,CsHPUXJAyt2,2023-05-11T18:43:47.000Z,Video,https://www.instagram.com/p/CsHPUXJAyt2/,34.3,https://scontent.cdninstagram.com/o1/v/t16/f1/m82/FC4B2DDF3ED1223D423ADDC0961614AD_video_dashinit.mp4?efg=eyJxZV9ncm91cHMiOiJbXCJpZ193ZWJfZGVsaXZlcnlfdnRzX290ZlwiXSIsInZlbmNvZGVfdGFnIjoidnRzX3ZvZF91cmxnZW4uY2xpcHMuYzIuNzIwLmJhc2VsaW5lIn0&_nc_ht=scontent.cdninstagram.com&_nc_cat=103&vs=1010667526583891_753317954&_nc_vs=HBksFQIYT2lnX3hwdl9yZWVsc19wZXJtYW5lbnRfcHJvZC9GQzRCMkRERjNFRDEyMjNENDIzQUREQzA5NjE2MTRBRF92aWRlb19kYXNoaW5pdC5tcDQVAALIAQAVAhg6cGFzc3Rocm91Z2hfZXZlcnN0b3JlL0dLb1pqUlNlT29GZ2U5UUNBTm1ZVWhDMl81QnNicV9FQUFBRhUCAsgBACgAGAAbABUAACbkuJnEvoD9PxUCKAJDMywXQEEmZmZmZmYYEmRhc2hfYmFzZWxpbmVfMV92MREAdf4HAA%3D%3D&_nc_rid=d052cfb00b&ccb=9-4&oh=00_AYDUmRvBv1g716xdV78V3JtcwYhRnw6nrqX8reBPePwbHg&oe=668C7825&_nc_sid=10d13b
,The prequel nobody asked for but we made anyway,CsTxeaggG4e,2023-05-16T15:35:15.000Z,Video,https://www.instagram.com/p/CsTxeaggG4e/,37.333,https://scontent.cdninstagram.com/o1/v/t16/f1/m82/4848C6406A28AE2C6CC1712547586594_video_dashinit.mp4?efg=eyJxZV9ncm91cHMiOiJbXCJpZ193ZWJfZGVsaXZlcnlfdnRzX290ZlwiXSIsInZlbmNvZGVfdGFnIjoidnRzX3ZvZF91cmxnZW4uY2xpcHMuYzIuNzIwLmJhc2VsaW5lIn0&_nc_ht=scontent.cdninstagram.com&_nc_cat=110&vs=1455797681913947_3677985833&_nc_vs=HBksFQIYT2lnX3hwdl9yZWVsc19wZXJtYW5lbnRfcHJvZC80ODQ4QzY0MDZBMjhBRTJDNkNDMTcxMjU0NzU4NjU5NF92aWRlb19kYXNoaW5pdC5tcDQVAALIAQAVAhg6cGFzc3Rocm91Z2hfZXZlcnN0b3JlL0dBZW90eFJsbWV2aEFxQVhBSGV5NHNfTWtHbDdicV9FQUFBRhUCAsgBACgAGAAbABUAACa%2BhfuS%2FfzWPxUCKAJDMywXQEKqn752yLQYEmRhc2hfYmFzZWxpbmVfMV92MREAdf4HAA%3D%3D&_nc_rid=4425712c9d&ccb=9-4&oh=00_AYBsqlQMy0IBo1dfb3xYdREuhrLHgeM6KdZ6KFWVF6F-DA&oe=668C6D1D&_nc_sid=10d13b
,Nobody asked but our favorite Scandi bakery slash coffee shop just opened their second door on Lafayette between Prince and Houston. I like @lacabrabakery and I LIKE YOU!,Cs1sqAbAKSi,2023-05-29T19:39:57.000Z,Video,https://www.instagram.com/p/Cs1sqAbAKSi/,25.8,https://scontent.cdninstagram.com/o1/v/t16/f1/m82/9E4D5577490E0489A7F96420949D36BD_video_dashinit.mp4?efg=eyJxZV9ncm91cHMiOiJbXCJpZ193ZWJfZGVsaXZlcnlfdnRzX290ZlwiXSIsInZlbmNvZGVfdGFnIjoidnRzX3ZvZF91cmxnZW4uY2xpcHMuYzIuNzIwLmJhc2VsaW5lIn0&_nc_ht=scontent.cdninstagram.com&_nc_cat=105&vs=798612358446029_195849660&_nc_vs=HBksFQIYT2lnX3hwdl9yZWVsc19wZXJtYW5lbnRfcHJvZC85RTRENTU3NzQ5MEUwNDg5QTdGOTY0MjA5NDlEMzZCRF92aWRlb19kYXNoaW5pdC5tcDQVAALIAQAVAhg6cGFzc3Rocm91Z2hfZXZlcnN0b3JlL0dKUlF5aFNBNi05YzZoTUNBS3ZWQXY1MG1UTkhicV9FQUFBRhUCAsgBACgAGAAbABUAACbA9KT%2BgNTnPxUCKAJDMywXQDnMzMzMzM0YEmRhc2hfYmFzZWxpbmVfMV92MREAdf4HAA%3D%3D&_nc_rid=a35492fb1d&ccb=9-4&oh=00_AYBgyBAJDyBg0vHkQDlo4BsLfGe2BgYfktLOk_K8gthr0A&oe=668C4BFA&_nc_sid=10d13b
,"What is the best #nightclub in #nyc ??? Part 17,049 #cityguide",CsjRv9GA9eB,2023-05-22T15:58:53.000Z,Video,https://www.instagram.com/p/CsjRv9GA9eB/,32.966,https://scontent.cdninstagram.com/o1/v/t16/f1/m82/3B4F7FE6A03350CB75D6CE5C6442D589_video_dashinit.mp4?efg=eyJxZV9ncm91cHMiOiJbXCJpZ193ZWJfZGVsaXZlcnlfdnRzX290ZlwiXSIsInZlbmNvZGVfdGFnIjoidnRzX3ZvZF91cmxnZW4uY2xpcHMuYzIuNzIwLmJhc2VsaW5lIn0&_nc_ht=scontent.cdninstagram.com&_nc_cat=109&vs=478339724474539_2973348815&_nc_vs=HBksFQIYT2lnX3hwdl9yZWVsc19wZXJtYW5lbnRfcHJvZC8zQjRGN0ZFNkEwMzM1MENCNzVENkNFNUM2NDQyRDU4OV92aWRlb19kYXNoaW5pdC5tcDQVAALIAQAVAhg6cGFzc3Rocm91Z2hfZXZlcnN0b3JlL0dOdHN5aFQyQ3NLT196UUNBTGxlbjBlWU9PVUNicV9FQUFBRhUCAsgBACgAGAAbABUAACaUzJK5s9jqQBUCKAJDMywXQEB7peNT988YEmRhc2hfYmFzZWxpbmVfMV92MREAdf4HAA%3D%3D&_nc_rid=de83706655&ccb=9-4&oh=00_AYBAn4L1zTgjfwUHem-oTdSPAoDOzrSReln95o5kZg3s-A&oe=668C6899&_nc_sid=10d13b
,Best of #nyc with @davisburleson !!! #cityguide,Ctb8ykYuEAw,2023-06-13T16:11:17.000Z,Video,https://www.instagram.com/p/Ctb8ykYuEAw/,37.533,https://scontent.cdninstagram.com/o1/v/t16/f1/m82/3243AD1C0834E8DC9AA0F1C82C45E5B1_video_dashinit.mp4?efg=eyJxZV9ncm91cHMiOiJbXCJpZ193ZWJfZGVsaXZlcnlfdnRzX290ZlwiXSIsInZlbmNvZGVfdGFnIjoidnRzX3ZvZF91cmxnZW4uY2xpcHMuYzIuNzIwLmJhc2VsaW5lIn0&_nc_ht=scontent.cdninstagram.com&_nc_cat=104&vs=3471883476426746_910874800&_nc_vs=HBksFQIYT2lnX3hwdl9yZWVsc19wZXJtYW5lbnRfcHJvZC8zMjQzQUQxQzA4MzRFOERDOUFBMEYxQzgyQzQ1RTVCMV92aWRlb19kYXNoaW5pdC5tcDQVAALIAQAVAhg6cGFzc3Rocm91Z2hfZXZlcnN0b3JlL0dMY2FBeFhkU1RvOGlVd0pBTFdhTEVaMmpfa1BicV9FQUFBRhUCAsgBACgAGAAbABUAACaMg%2FuRxv3APxUCKAJDMywXQELEOVgQYk4YEmRhc2hfYmFzZWxpbmVfMV92MREAdf4HAA%3D%3D&_nc_rid=c5076a7c59&ccb=9-4&oh=00_AYCh9rxmrUcJH1h8xxwJaa4SVSnvoWMD0J1gofvZ7tN5Dw&oe=668C6693&_nc_sid=10d13b
,Transplant tours of #nyc with @brendanfallis !!! #cityguide,Csrh-wVAC37,2023-05-25T20:52:16.000Z,Video,https://www.instagram.com/p/Csrh-wVAC37/,29.833,https://scontent.cdninstagram.com/o1/v/t16/f1/m82/9747B4DB127C3E386DC792528575EA93_video_dashinit.mp4?efg=eyJxZV9ncm91cHMiOiJbXCJpZ193ZWJfZGVsaXZlcnlfdnRzX290ZlwiXSIsInZlbmNvZGVfdGFnIjoidnRzX3ZvZF91cmxnZW4uY2xpcHMuYzIuNzIwLmJhc2VsaW5lIn0&_nc_ht=scontent.cdninstagram.com&_nc_cat=110&vs=1301381780584091_4137688200&_nc_vs=HBksFQIYT2lnX3hwdl9yZWVsc19wZXJtYW5lbnRfcHJvZC85NzQ3QjREQjEyN0MzRTM4NkRDNzkyNTI4NTc1RUE5M192aWRlb19kYXNoaW5pdC5tcDQVAALIAQAVAhg6cGFzc3Rocm91Z2hfZXZlcnN0b3JlL0dKc28waFNIMzBsRjY5UUNBSllWMkNvTE1sWllicV9FQUFBRhUCAsgBACgAGAAbABUAACaUlrKxvo6GQBUCKAJDMywXQD3VP3ztkWgYEmRhc2hfYmFzZWxpbmVfMV92MREAdf4HAA%3D%3D&_nc_rid=0005bdc5f4&ccb=9-4&oh=00_AYBlVMR4JFnhH-SYnTne7T23Oo3stCu65b1n_dys89RruQ&oe=668C5EBD&_nc_sid=10d13b
